product_id,sku,name,category_id,supplier_id,unit_price,unit_cost,reorder_level,reorder_qty
370,SKU-000370,Face-to-face coherent focus group,4,84,223.37,177.28,17,141
371,SKU-000371,Progressive discrete support,7,47,502.28,257.58,47,58
372,SKU-000372,Profit-focused asymmetric flexibility,3,8,293.66,206.8,33,195
373,SKU-000373,User-centric contextually-based solution,8,30,355.49,269.31,49,166
374,SKU-000374,Grass-roots background synergy,7,94,157.25,92.5,9,83
375,SKU-000375,Focused dynamic paradigm,16,60,339.42,269.38,11,187
376,SKU-000376,Compatible dedicated matrices,4,57,821.02,453.6,10,171
377,SKU-000377,Pre-emptive exuding open system,1,75,181.49,103.12,32,78
378,SKU-000378,Sharable reciprocal system engine,15,1,648.48,370.56,21,154
379,SKU-000379,Enhanced full-range middleware,16,66,556.81,309.34,23,126
380,SKU-000380,Grass-roots systematic open architecture,17,40,196.88,137.68,45,162
381,SKU-000381,Adaptive foreground migration,16,64,97.14,59.96,15,95
382,SKU-000382,Innovative bandwidth-monitored intranet,11,82,66.9,35.97,48,187
383,SKU-000383,Customer-focused well-modulated emulation,7,40,842.23,423.23,37,128
384,SKU-000384,Seamless demand-driven orchestration,5,42,346.93,165.98,15,99
385,SKU-000385,Seamless stable complexity,11,67,473.4,394.5,35,156
386,SKU-000386,Fundamental methodical framework,12,19,518.48,401.92,24,135
387,SKU-000387,Integrated interactive open system,13,98,587.89,374.45,31,51
388,SKU-000388,Multi-channeled secondary workforce,5,59,596.62,392.51,22,54
389,SKU-000389,Switchable transitional extranet,10,48,531.59,421.9,6,132
390,SKU-000390,Realigned user-facing customer loyalty,7,80,377.02,220.48,37,162
391,SKU-000391,Fully-configurable cohesive Graphic Interface,16,93,836.66,440.35,42,170
392,SKU-000392,Triple-buffered mobile encryption,9,78,920.26,489.5,42,146
393,SKU-000393,Mandatory even-keeled monitoring,12,57,58.14,32.12,23,78
394,SKU-000394,Vision-oriented upward-trending installation,5,20,342.87,243.17,42,126
395,SKU-000395,Fully-configurable fresh-thinking orchestration,9,72,460.59,295.25,38,124
396,SKU-000396,Visionary asymmetric toolset,11,47,703.3,355.2,33,104
397,SKU-000397,Persevering high-level groupware,7,87,124.37,96.41,50,116
398,SKU-000398,Open-source interactive infrastructure,16,7,179.9,132.77,38,65
399,SKU-000399,Re-contextualized intermediate alliance,17,42,563.58,469.65,39,175
400,SKU-000400,Cloned user-facing archive,3,72,265.58,146.73,12,186
401,SKU-000401,Persistent reciprocal projection,7,97,144.71,83.65,9,160
402,SKU-000402,User-centric coherent projection,11,10,659.95,420.35,16,197
403,SKU-000403,Open-architected object-oriented frame,1,80,210.7,175.58,29,54
404,SKU-000404,Distributed empowering definition,11,69,9.67,6.28,34,101
405,SKU-000405,Re-engineered coherent core,5,27,757.75,396.73,24,96
406,SKU-000406,De-engineered needs-based hardware,3,42,106.07,53.3,25,108
407,SKU-000407,Diverse interactive flexibility,8,28,466.8,338.26,27,56
408,SKU-000408,Assimilated leadingedge synergy,7,49,107.39,72.56,8,164
409,SKU-000409,Visionary homogeneous parallelism,4,12,285.4,226.51,16,179
410,SKU-000410,Versatile demand-driven capability,16,95,563.69,469.74,43,141
411,SKU-000411,Expanded background website,17,47,477.9,385.4,35,115
412,SKU-000412,Adaptive homogeneous website,14,52,314.57,262.14,11,140
413,SKU-000413,Streamlined exuding emulation,3,84,288.9,186.39,46,149
414,SKU-000414,Upgradable secondary Graphic Interface,2,19,608.31,450.6,20,95
415,SKU-000415,Distributed client-driven solution,16,98,483.23,291.1,7,65
416,SKU-000416,Secured intangible complexity,14,23,451.67,307.26,16,182
417,SKU-000417,Customizable zero tolerance complexity,1,64,724.44,496.19,18,128
418,SKU-000418,Secured fresh-thinking algorithm,1,43,277.7,208.8,6,170
419,SKU-000419,Balanced needs-based implementation,17,22,30.31,19.94,15,75
420,SKU-000420,Cloned bifurcated leverage,15,54,16.48,9.44,39,162
421,SKU-000421,Phased methodical extranet,5,42,98.37,70.77,47,188
422,SKU-000422,Proactive value-added orchestration,7,17,305.55,189.78,19,181
423,SKU-000423,Configurable value-added attitude,13,37,125.45,68.18,44,76
424,SKU-000424,Upgradable stable framework,11,91,159.01,129.28,34,183
425,SKU-000425,De-engineered fresh-thinking interface,12,85,525.46,266.73,14,198
426,SKU-000426,Business-focused dedicated contingency,1,19,682.92,379.4,45,58
427,SKU-000427,Inverse 24/7 orchestration,16,62,643.95,429.3,27,98
428,SKU-000428,Extended logistical process improvement,9,70,508.26,323.73,33,80
429,SKU-000429,Enterprise-wide eco-centric Graphical User Interface,16,99,548.19,383.35,40,166
430,SKU-000430,Programmable empowering architecture,12,55,672.01,341.12,46,56
431,SKU-000431,Persevering bifurcated capability,10,17,741.19,495.69,27,128
432,SKU-000432,Enterprise-wide hybrid migration,7,19,383.02,233.55,48,106
433,SKU-000433,User-friendly heuristic moderator,5,73,770.46,399.2,38,184
434,SKU-000434,Focused system-worthy moderator,6,48,45.09,26.68,15,75
435,SKU-000435,Universal coherent moratorium,14,26,686.41,350.21,22,62
436,SKU-000436,Programmable intangible leverage,15,42,735.33,493.51,13,126
437,SKU-000437,Realigned static function,7,94,5.51,2.9,44,67
438,SKU-000438,Diverse well-modulated workforce,8,51,45.71,32.96,15,157
439,SKU-000439,Monitored asynchronous definition,9,18,265.6,202.75,30,81
440,SKU-000440,Organic client-server service-desk,9,98,471.16,373.94,25,52
441,SKU-000441,Customer-focused zero administration product,16,30,548.01,328.15,47,162
442,SKU-000442,Versatile uniform Graphical User Interface,9,6,199.09,154.15,29,115
443,SKU-000443,Reduced composite strategy,16,98,92.09,59.8,23,107
444,SKU-000444,Robust radical hierarchy,8,86,519.42,269.13,36,160
445,SKU-000445,Grass-roots uniform superstructure,9,33,431.05,217.7,45,180
446,SKU-000446,Configurable 24/7 attitude,16,32,247.27,170.53,42,176
447,SKU-000447,Future-proofed bi-directional time-frame,16,72,214.14,115.75,43,194
448,SKU-000448,Robust bi-directional parallelism,4,74,292.16,194.77,11,80
449,SKU-000449,Reduced systematic strategy,14,51,725.58,496.97,50,60
450,SKU-000450,Re-engineered multi-state alliance,13,81,284.12,179.82,32,56
451,SKU-000451,Self-enabling full-range attitude,10,53,146.54,112.72,6,166
452,SKU-000452,Monitored heuristic encryption,9,58,815.92,436.32,8,133
453,SKU-000453,Diverse demand-driven open architecture,11,95,469.04,236.89,30,139
454,SKU-000454,Seamless national support,8,41,655.55,401.22,24,75
455,SKU-000455,Open-architected foreground process improvement,16,82,852.37,470.92,16,147
456,SKU-000456,Mandatory leadingedge hierarchy,6,22,151.68,105.33,25,54
457,SKU-000457,Total secondary open architecture,10,97,97.15,59.24,40,187
458,SKU-000458,Cross-group background structure,13,34,116.88,93.5,14,137
459,SKU-000459,Customer-focused user-facing website,10,79,658.03,274.45,41,71
460,SKU-000460,Fully-configurable neutral collaboration,9,4,250.92,167.28,36,107
461,SKU-000461,Face-to-face leadingedge project,7,19,561.83,428.88,5,125
462,SKU-000462,Operative next generation neural-net,7,53,196.87,126.2,16,182
463,SKU-000463,Fundamental tertiary utilization,12,34,584.04,299.51,32,144
464,SKU-000464,Multi-channeled asynchronous solution,5,42,318.23,188.3,49,113
465,SKU-000465,Profit-focused tertiary leverage,11,14,1014.09,409.68,43,108
466,SKU-000466,Future-proofed object-oriented application,15,80,589.0,370.44,33,177
467,SKU-000467,Ameliorated next generation knowledge user,2,45,368.51,304.55,35,87
468,SKU-000468,Up-sized even-keeled open system,9,94,62.77,34.87,6,175
469,SKU-000469,Extended stable knowledge user,10,69,334.35,222.9,49,127
470,SKU-000470,Synergized optimizing functionalities,1,79,376.19,171.29,8,141
471,SKU-000471,Cloned multi-tasking installation,6,94,537.83,302.15,17,113
472,SKU-000472,Assimilated solution-oriented methodology,4,43,381.29,309.99,10,74
473,SKU-000473,Multi-tiered tangible leverage,5,44,739.5,486.51,16,74
474,SKU-000474,Optional eco-centric methodology,3,24,306.75,161.45,21,152
475,SKU-000475,Sharable attitude-oriented Graphical User Interface,15,97,189.81,104.29,11,184
476,SKU-000476,Centralized systemic hub,4,22,227.77,133.2,5,185
477,SKU-000477,Integrated 4thgeneration website,12,9,11.92,8.0,16,98
478,SKU-000478,Public-key didactic hardware,4,88,403.18,327.79,14,145
479,SKU-000479,Visionary context-sensitive middleware,5,57,560.92,295.22,6,59
480,SKU-000480,Implemented bi-directional hardware,6,76,668.15,480.68,38,92
481,SKU-000481,Robust coherent pricing structure,11,59,573.03,462.12,47,190
482,SKU-000482,Cloned global encryption,12,19,884.61,427.49,20,175
483,SKU-000483,Centralized mission-critical workforce,4,67,142.84,98.51,10,132
484,SKU-000484,Quality-focused secondary customer loyalty,10,42,918.59,468.67,13,164
485,SKU-000485,Optimized impactful Internet solution,13,11,706.05,392.25,36,56
486,SKU-000486,Polarized reciprocal info-mediaries,10,64,432.85,253.13,23,64
487,SKU-000487,Reverse-engineered value-added orchestration,6,83,435.8,272.5,25,62
488,SKU-000488,Networked content-based help-desk,2,88,379.91,275.3,32,180
489,SKU-000489,Total 6thgeneration data-warehouse,4,59,505.31,270.22,16,106
490,SKU-000490,Expanded modular database,1,6,699.82,366.4,29,102
491,SKU-000491,Adaptive disintermediate protocol,11,23,634.15,462.88,29,108
492,SKU-000492,Fully-configurable regional secured line,9,55,266.47,192.51,48,196
493,SKU-000493,Streamlined user-facing flexibility,14,89,460.91,365.8,5,156
494,SKU-000494,Ergonomic zero-defect matrix,9,77,571.75,423.52,5,151
495,SKU-000495,Face-to-face asynchronous productivity,4,15,49.26,23.89,15,175
496,SKU-000496,User-centric eco-centric software,13,37,43.84,36.23,39,123
497,SKU-000497,Object-based dedicated array,16,26,323.4,147.72,13,182
498,SKU-000498,Automated human-resource contingency,3,98,27.7,20.6,49,67
499,SKU-000499,User-centric client-server intranet,2,85,195.86,125.55,37,98
500,SKU-000500,Re-contextualized 24/7 collaboration,11,33,592.89,395.26,16,139
501,SKU-000501,Multi-tiered coherent frame,17,9,357.38,238.25,19,97
502,SKU-000502,Up-sized leadingedge algorithm,15,9,594.76,323.24,20,185
503,SKU-000503,Intuitive analyzing budgetary management,3,53,286.13,149.71,38,186
504,SKU-000504,Inverse holistic alliance,5,14,20.72,10.79,48,109
505,SKU-000505,Centralized human-resource throughput,4,29,9.43,5.48,45,59
506,SKU-000506,Streamlined methodical orchestration,13,37,348.83,290.69,48,149
507,SKU-000507,Pre-emptive reciprocal extranet,12,82,435.62,232.95,34,172
508,SKU-000508,Multi-lateral directional circuit,10,82,793.28,472.19,16,149
509,SKU-000509,Ameliorated intermediate workforce,10,19,258.41,133.2,7,167
510,SKU-000510,De-engineered responsive help-desk,7,52,321.48,212.9,31,156
511,SKU-000511,Networked maximized hierarchy,11,42,371.17,237.93,47,152
512,SKU-000512,Extended transitional core,7,94,92.91,70.92,47,143
513,SKU-000513,Stand-alone fault-tolerant data-warehouse,13,19,680.01,462.59,35,77
514,SKU-000514,Vision-oriented regional installation,2,26,386.17,279.83,18,136
515,SKU-000515,Optional contextually-based intranet,1,89,471.77,284.2,18,148
516,SKU-000516,User-friendly systemic open system,5,83,392.42,292.85,30,197
517,SKU-000517,Intuitive maximized encryption,5,98,611.42,402.25,36,130
518,SKU-000518,Cross-platform zero tolerance architecture,3,3,585.84,314.97,5,63
519,SKU-000519,Exclusive value-added collaboration,7,40,248.11,171.11,9,142
520,SKU-000520,Mandatory tertiary conglomeration,10,39,514.24,321.4,11,193
521,SKU-000521,Decentralized national process improvement,14,21,127.28,83.19,40,191
522,SKU-000522,Fully-configurable bifurcated protocol,5,57,608.37,323.6,11,60
523,SKU-000523,Polarized composite throughput,1,76,105.79,71.48,49,142
524,SKU-000524,Ameliorated mobile secured line,12,44,751.34,478.56,10,144
525,SKU-000525,Innovative systematic infrastructure,5,15,66.62,37.22,47,100
526,SKU-000526,Universal zero tolerance artificial intelligence,12,78,677.89,494.81,36,54
527,SKU-000527,Multi-lateral eco-centric core,17,36,388.11,320.75,38,56
528,SKU-000528,Streamlined disintermediate standardization,10,34,403.84,252.4,33,160
529,SKU-000529,Virtual stable knowledgebase,3,43,340.27,174.5,40,58
530,SKU-000530,Re-engineered 3rdgeneration framework,13,26,133.45,68.79,35,147
531,SKU-000531,Multi-tiered full-range hierarchy,17,55,378.76,200.4,31,137
532,SKU-000532,Ergonomic mobile forecast,9,11,118.05,69.44,33,71
533,SKU-000533,Customizable 3rdgeneration workforce,5,98,684.5,414.85,11,112
534,SKU-000534,Distributed object-oriented website,8,100,72.4,40.22,10,69
535,SKU-000535,Mandatory regional archive,5,75,13.42,6.92,45,167
536,SKU-000536,Decentralized analyzing strategy,5,26,579.25,325.42,10,97
537,SKU-000537,Synergized discrete database,2,92,86.22,48.91,10,149
538,SKU-000538,Exclusive tertiary methodology,6,61,266.88,166.8,23,65
539,SKU-000539,Exclusive empowering circuit,7,90,326.05,228.23,12,69
540,SKU-000540,Focused cohesive infrastructure,10,77,192.53,98.23,31,179
541,SKU-000541,Function-based grid-enabled support,8,68,507.21,329.36,5,114
542,SKU-000542,Centralized asymmetric methodology,12,94,264.53,146.96,8,160
543,SKU-000543,Synergistic background functionalities,12,90,105.88,42.86,48,66
544,SKU-000544,Multi-channeled value-added workforce,16,48,460.53,293.33,36,126
545,SKU-000545,User-friendly content-based emulation,6,6,663.53,392.62,49,140
546,SKU-000546,Open-architected maximized Local Area Network,15,20,298.34,211.59,14,148
547,SKU-000547,Multi-tiered responsive collaboration,13,47,302.82,216.3,5,161
548,SKU-000548,Enterprise-wide didactic attitude,1,51,803.78,407.84,35,88
549,SKU-000549,Proactive hybrid complexity,10,71,168.52,140.43,22,108
550,SKU-000550,Optional cohesive matrix,2,46,154.41,99.62,11,67
551,SKU-000551,Implemented client-server encoding,17,64,866.26,489.41,18,156
552,SKU-000552,Diverse global product,10,88,455.58,253.1,44,159
553,SKU-000553,Horizontal global success,12,89,526.3,315.15,13,144
554,SKU-000554,Organized holistic instruction set,8,27,349.92,291.6,25,109
555,SKU-000555,Realigned global orchestration,11,90,630.99,467.4,17,82
556,SKU-000556,Reverse-engineered reciprocal encoding,8,63,943.18,496.41,41,170
557,SKU-000557,Cross-platform human-resource system engine,5,80,754.38,457.2,25,70
558,SKU-000558,Upgradable encompassing architecture,15,50,482.54,272.62,17,120
559,SKU-000559,Centralized methodical encryption,8,82,728.7,366.18,5,133
560,SKU-000560,Digitized zero tolerance flexibility,11,63,315.99,184.79,25,187
561,SKU-000561,Robust bottom-line frame,2,95,184.48,104.82,17,184
562,SKU-000562,Multi-tiered interactive standardization,1,39,539.25,411.64,21,102
563,SKU-000563,Streamlined secondary task-force,14,11,97.98,75.37,28,169
564,SKU-000564,Multi-tiered next generation complexity,15,98,718.52,399.18,25,77
565,SKU-000565,Exclusive tertiary portal,15,37,649.82,481.35,15,200
566,SKU-000566,Inverse neutral matrices,12,19,85.49,67.41,25,146
567,SKU-000567,Inverse hybrid conglomeration,11,79,515.61,283.3,7,122
568,SKU-000568,Centralized uniform structure,5,64,276.74,167.72,9,67
569,SKU-000569,Diverse transitional encoding,3,97,121.5,73.19,28,141
570,SKU-000570,Versatile asymmetric methodology,13,70,250.39,175.1,8,184
571,SKU-000571,Distributed neutral array,7,58,405.74,215.82,15,79
572,SKU-000572,Centralized secondary software,1,7,510.03,392.33,46,107
573,SKU-000573,Virtual discrete collaboration,5,65,316.8,247.5,25,132
574,SKU-000574,Profound well-modulated frame,16,4,241.15,200.96,47,156
575,SKU-000575,Reverse-engineered 5thgeneration database,8,75,354.75,283.8,36,51
576,SKU-000576,Multi-layered multimedia concept,13,28,314.75,180.89,14,187
577,SKU-000577,Realigned holistic migration,13,21,7.77,5.8,17,115
578,SKU-000578,Object-based bottom-line projection,10,58,230.42,173.25,6,164
579,SKU-000579,Enterprise-wide bifurcated analyzer,13,14,391.65,310.83,18,101
580,SKU-000580,Synergistic didactic parallelism,10,47,734.55,390.72,34,63
581,SKU-000581,Function-based didactic migration,1,40,574.14,333.8,5,105
582,SKU-000582,Proactive uniform info-mediaries,11,59,537.05,426.23,30,92
583,SKU-000583,Right-sized executive utilization,8,10,809.89,473.62,44,77
584,SKU-000584,Business-focused 24/7 focus group,1,39,812.66,454.0,33,147
585,SKU-000585,Extended secondary core,14,95,477.01,375.72,28,69
586,SKU-000586,Visionary 5thgeneration capability,10,19,200.83,145.53,21,166
587,SKU-000587,User-friendly systemic utilization,1,61,865.65,478.26,16,53
588,SKU-000588,Reduced system-worthy open architecture,9,35,93.39,59.11,6,194
589,SKU-000589,Cloned hybrid service-desk,13,4,314.71,247.8,7,177
590,SKU-000590,Advanced object-oriented analyzer,3,99,272.78,223.59,22,122
591,SKU-000591,Assimilated static flexibility,7,31,496.62,370.61,49,164
592,SKU-000592,Optional next generation standardization,16,30,715.52,416.0,50,62
593,SKU-000593,Multi-layered logistical leverage,6,48,261.29,148.46,47,145
594,SKU-000594,User-centric scalable hardware,14,23,526.92,373.7,42,152
595,SKU-000595,Implemented client-server service-desk,16,87,381.33,192.59,39,154
596,SKU-000596,Function-based client-driven groupware,12,83,330.19,186.55,34,165
597,SKU-000597,Mandatory motivating product,5,77,581.53,387.69,26,188
598,SKU-000598,Devolved demand-driven solution,13,11,563.89,325.95,31,78
599,SKU-000599,Customer-focused object-oriented ability,9,71,429.43,258.69,47,92
600,SKU-000600,Customizable fresh-thinking superstructure,12,71,616.07,380.29,30,183
601,SKU-000601,Monitored value-added installation,4,29,585.61,338.5,45,166
602,SKU-000602,Adaptive motivating website,4,64,156.39,81.88,14,68
603,SKU-000603,Open-architected exuding database,4,25,700.48,357.39,6,54
604,SKU-000604,Enterprise-wide zero-defect software,3,9,21.89,17.37,21,165
